"sales_key","sales_order_number","order_date","product_key","reseller_key","employee_key","sales_teritory_key","quantity","unit_price","sales","cost"
12108,SO43681,2017-07-19,220,423,285,5,"2",$20.19,$40.38,$24.06
12109,SO43681,2017-07-19,223,423,285,5,"2",$5.19,$10.38,$11.41
12110,SO43684,2017-07-21,315,549,285,5,"2",$874.79,"$1,749.58","$1,769.42"
12111,SO43684,2017-07-21,319,549,285,5,"2",$874.79,"$1,749.58","$1,769.42"
12112,SO43694,2017-07-30,232,315,285,5,"2",$28.84,$57.68,$63.45
12113,SO43694,2017-07-30,346,315,285,5,"2","$2,039.99","$4,079.98","$3,824.31"
12114,SO43695,2017-07-31,347,27,285,5,"2","$2,039.99","$4,079.98","$3,824.31"
12115,SO43695,2017-07-31,307,27,285,5,"2",$722.59,"$1,445.18","$1,247.68"
12116,SO43695,2017-07-31,218,27,285,5,"2",$5.7,$11.4,$6.79
12117,SO43861,2017-08-10,276,584,285,5,"2",$356.9,$713.8,$704.28
12118,SO43861,2017-08-10,272,584,285,5,"2",$183.94,$367.88,$362.97
12119,SO43861,2017-08-10,317,584,285,5,"2",$874.79,"$1,749.58","$1,769.42"
12120,SO43861,2017-08-10,270,584,285,5,"2",$183.94,$367.88,$362.97
12121,SO43861,2017-08-10,316,584,285,5,"2",$874.79,"$1,749.58","$1,769.42"
12122,SO43861,2017-08-10,319,584,285,5,"2",$874.79,"$1,749.58","$1,769.42"
12123,SO43861,2017-08-10,253,584,285,5,"2",$178.58,$357.16,$352.4
12124,SO43862,2017-08-11,304,99,285,5,"2",$714.7,"$1,429.4","$1,234.06"
12125,SO43862,2017-08-11,307,99,285,5,"2",$722.59,"$1,445.18","$1,247.68"
12126,SO43862,2017-08-11,347,99,285,5,"2","$2,039.99","$4,079.98","$3,824.31"
12127,SO43875,2017-08-19,304,278,285,5,"2",$714.7,"$1,429.4","$1,234.06"
12128,SO43875,2017-08-19,218,278,285,5,"2",$5.7,$11.4,$6.79
12129,SO43875,2017-08-19,232,278,285,5,"2",$28.84,$57.68,$63.45
12130,SO43875,2017-08-19,212,278,285,5,"2",$20.19,$40.38,$24.06
12131,SO43875,2017-08-19,345,278,285,5,"2","$2,039.99","$4,079.98","$3,824.31"
12132,SO43875,2017-08-19,296,278,285,5,"2",$714.7,"$1,429.4","$1,234.06"
12133,SO43875,2017-08-19,223,278,285,5,"2",$5.19,$10.38,$11.41
12134,SO43875,2017-08-19,350,278,285,5,"2","$2,024.99","$4,049.98","$3,796.19"
12135,SO43875,2017-08-19,229,278,285,5,"2",$28.84,$57.68,$63.45
12136,SO43900,2017-08-26,345,422,285,5,"2","$2,039.99","$4,079.98","$3,824.31"
12137,SO43900,2017-08-26,349,422,285,5,"2","$2,024.99","$4,049.98","$3,796.19"
12138,SO43900,2017-08-26,351,422,285,5,"2","$2,024.99","$4,049.98","$3,796.19"
12139,SO43905,2017-08-27,262,612,285,5,"2",$183.94,$367.88,$362.97
12140,SO43905,2017-08-27,319,612,285,5,"2",$874.79,"$1,749.58","$1,769.42"
12141,SO43905,2017-08-27,270,612,285,5,"2",$183.94,$367.88,$362.97
12142,SO43910,2017-08-29,310,45,285,5,"2","$2,146.96","$4,293.92","$4,342.59"
12143,SO43910,2017-08-29,264,45,285,5,"2",$183.94,$367.88,$362.97
12144,SO43910,2017-08-29,315,45,285,5,"2",$874.79,"$1,749.58","$1,769.42"
12145,SO44098,2017-09-16,346,567,285,5,"2","$2,039.99","$4,079.98","$3,824.31"
12146,SO44102,2017-09-17,319,386,285,5,"2",$874.79,"$1,749.58","$1,769.42"
12147,SO44116,2017-09-24,218,368,285,5,"2",$5.7,$11.4,$6.79
12148,SO44116,2017-09-24,345,368,285,5,"2","$2,039.99","$4,079.98","$3,824.31"
12149,SO44128,2017-09-27,215,279,285,5,"2",$20.19,$40.38,$24.06
12150,SO44128,2017-09-27,220,279,285,5,"2",$20.19,$40.38,$24.06
12151,SO44128,2017-09-27,345,279,285,5,"2","$2,039.99","$4,079.98","$3,824.31"
12152,SO44130,2017-09-29,296,602,285,5,"2",$714.7,"$1,429.4","$1,234.06"
12153,SO44132,2017-09-30,351,585,285,5,"2","$2,024.99","$4,049.98","$3,796.19"
12154,SO44133,2017-09-30,315,170,285,5,"2",$874.79,"$1,749.58","$1,769.42"
12155,SO44133,2017-09-30,270,170,285,5,"2",$183.94,$367.88,$362.97
12156,SO44133,2017-09-30,262,170,285,5,"2",$183.94,$367.88,$362.97
12157,SO44304,2017-10-18,350,27,285,5,"2","$2,024.99","$4,049.98","$3,796.19"
12158,SO44306,2017-10-20,310,423,285,5,"2","$2,146.96","$4,293.92","$4,342.59"
12159,SO44306,2017-10-20,235,423,285,5,"2",$28.84,$57.68,$63.45
12160,SO44306,2017-10-20,272,423,285,5,"2",$183.94,$367.88,$362.97
12161,SO44306,2017-10-20,316,423,285,5,"2",$874.79,"$1,749.58","$1,769.42"
12162,SO44309,2017-10-22,314,549,285,5,"2","$2,146.96","$4,293.92","$4,342.59"
12163,SO44309,2017-10-22,317,549,285,5,"2",$874.79,"$1,749.58","$1,769.42"
12164,SO44319,2017-10-31,351,315,285,5,"2","$2,024.99","$4,049.98","$3,796.19"
12165,SO44319,2017-10-31,215,315,285,5,"2",$20.19,$40.38,$24.06
12166,SO44319,2017-10-31,220,315,285,5,"2",$20.19,$40.38,$24.06
12167,SO44319,2017-10-31,348,315,285,5,"2","$2,024.99","$4,049.98","$3,796.19"
12168,SO44319,2017-10-31,346,315,285,5,"2","$2,039.99","$4,079.98","$3,824.31"
12169,SO44506,2017-11-08,314,584,285,5,"2","$2,146.96","$4,293.92","$4,342.59"
12170,SO44506,2017-11-08,317,584,285,5,"2",$874.79,"$1,749.58","$1,769.42"
12171,SO44506,2017-11-08,316,584,285,5,"2",$874.79,"$1,749.58","$1,769.42"
12172,SO44506,2017-11-08,275,584,285,5,"2",$356.9,$713.8,$704.28
12173,SO44507,2017-11-08,346,99,285,5,"2","$2,039.99","$4,079.98","$3,824.31"
12174,SO44507,2017-11-08,218,99,285,5,"2",$5.7,$11.4,$6.79
12175,SO44518,2017-11-12,229,278,285,5,"2",$28.84,$57.68,$63.45
12176,SO44518,2017-11-12,300,278,285,5,"2",$809.76,"$1,619.52","$1,398.19"
12177,SO44518,2017-11-12,292,278,285,5,"2",$818.7,"$1,637.4","$1,413.62"
12178,SO44518,2017-11-12,307,278,285,5,"2",$722.59,"$1,445.18","$1,247.68"
12179,SO44518,2017-11-12,304,278,285,5,"2",$714.7,"$1,429.4","$1,234.06"
12180,SO44549,2017-11-22,351,422,285,5,"2","$2,024.99","$4,049.98","$3,796.19"
12181,SO44549,2017-11-22,348,422,285,5,"2","$2,024.99","$4,049.98","$3,796.19"
12182,SO44555,2017-11-25,275,612,285,5,"2",$356.9,$713.8,$704.28
12183,SO44555,2017-11-25,315,612,285,5,"2",$874.79,"$1,749.58","$1,769.42"
12184,SO44555,2017-11-25,262,612,285,5,"2",$183.94,$367.88,$362.97
12185,SO44555,2017-11-25,318,612,285,5,"2",$874.79,"$1,749.58","$1,769.42"
12186,SO44555,2017-11-25,270,612,285,5,"2",$183.94,$367.88,$362.97
12187,SO44562,2017-11-27,264,45,285,5,"2",$183.94,$367.88,$362.97
12188,SO44562,2017-11-27,317,45,285,5,"2",$874.79,"$1,749.58","$1,769.42"
12189,SO44562,2017-11-27,314,45,285,5,"2","$2,146.96","$4,293.92","$4,342.59"
12190,SO44562,2017-11-27,315,45,285,5,"2",$874.79,"$1,749.58","$1,769.42"
12191,SO44761,2017-12-15,349,567,285,5,"2","$2,024.99","$4,049.98","$3,796.19"
12192,SO44761,2017-12-15,351,567,285,5,"2","$2,024.99","$4,049.98","$3,796.19"
12193,SO44761,2017-12-15,348,567,285,5,"2","$2,024.99","$4,049.98","$3,796.19"
12194,SO44763,2017-12-17,241,675,285,5,"2",$758.08,"$1,516.16","$1,495.94"
12195,SO44775,2017-12-23,319,525,285,5,"2",$874.79,"$1,749.58","$1,769.42"
12196,SO44779,2017-12-24,351,368,285,5,"2","$2,024.99","$4,049.98","$3,796.19"
12197,SO44779,2017-12-24,345,368,285,5,"2","$2,039.99","$4,079.98","$3,824.31"
12198,SO44786,2017-12-26,299,369,285,5,"2",$809.76,"$1,619.52","$1,398.19"
12199,SO44798,2017-12-30,223,279,285,5,"2",$5.19,$10.38,$11.41
12200,SO44798,2017-12-30,345,279,285,5,"2","$2,039.99","$4,079.98","$3,824.31"
12201,SO44798,2017-12-30,347,279,285,5,"2","$2,039.99","$4,079.98","$3,824.31"
12202,SO44798,2017-12-30,212,279,285,5,"2",$20.19,$40.38,$24.06
12203,SO44798,2017-12-30,350,279,285,5,"2","$2,024.99","$4,049.98","$3,796.19"
12204,SO44799,2017-12-30,304,602,285,5,"2",$714.7,"$1,429.4","$1,234.06"
12205,SO44799,2017-12-30,300,602,285,5,"2",$809.76,"$1,619.52","$1,398.19"
12206,SO44799,2017-12-30,351,602,285,5,"2","$2,024.99","$4,049.98","$3,796.19"
12207,SO44801,2017-12-31,272,170,285,5,"2",$183.94,$367.88,$362.97
12208,SO44801,2017-12-31,313,170,285,5,"2","$2,146.96","$4,293.92","$4,342.59"
12209,SO44801,2017-12-31,275,170,285,5,"2",$356.9,$713.8,$704.28
12210,SO44801,2017-12-31,253,170,285,5,"2",$178.58,$357.16,$352.4
12211,SO44801,2017-12-31,262,170,285,5,"2",$183.94,$367.88,$362.97
12212,SO44802,2017-12-31,223,26,285,5,"2",$5.19,$10.38,$11.41
12213,SO44802,2017-12-31,319,26,285,5,"2",$874.79,"$1,749.58","$1,769.42"
12214,SO45062,2018-01-20,223,423,285,5,"2",$5.19,$10.38,$11.41
12215,SO45062,2018-01-20,229,423,285,5,"2",$28.84,$57.68,$63.45
12216,SO45062,2018-01-20,314,423,285,5,"2","$2,146.96","$4,293.92","$4,342.59"
12217,SO45062,2018-01-20,262,423,285,5,"2",$183.94,$367.88,$362.97
12218,SO45062,2018-01-20,235,423,285,5,"2",$28.84,$57.68,$63.45
12219,SO45062,2018-01-20,215,423,285,5,"2",$20.19,$40.38,$24.06
12220,SO45062,2018-01-20,319,423,285,5,"2",$874.79,"$1,749.58","$1,769.42"
12221,SO45062,2018-01-20,315,423,285,5,"2",$874.79,"$1,749.58","$1,769.42"
12222,SO45065,2018-01-26,319,549,285,5,"2",$874.79,"$1,749.58","$1,769.42"
12223,SO45076,2018-01-31,345,315,285,5,"2","$2,039.99","$4,079.98","$3,824.31"
12224,SO45076,2018-01-31,350,315,285,5,"2","$2,024.99","$4,049.98","$3,796.19"
12225,SO45077,2018-01-31,349,27,285,5,"2","$2,024.99","$4,049.98","$3,796.19"
12226,SO45077,2018-01-31,344,27,285,5,"2","$2,039.99","$4,079.98","$3,824.31"
12227,SO45077,2018-01-31,218,27,285,5,"2",$5.7,$11.4,$6.79
12228,SO45288,2018-02-08,212,584,285,5,"2",$20.19,$40.38,$24.06
12229,SO45288,2018-02-08,264,584,285,5,"2",$183.94,$367.88,$362.97
12230,SO45288,2018-02-08,319,584,285,5,"2",$874.79,"$1,749.58","$1,769.42"
12231,SO45288,2018-02-08,253,584,285,5,"2",$178.58,$357.16,$352.4
12232,SO45288,2018-02-08,310,584,285,5,"2","$2,146.96","$4,293.92","$4,342.59"
12233,SO45288,2018-02-08,270,584,285,5,"2",$183.94,$367.88,$362.97
12234,SO45288,2018-02-08,229,584,285,5,"2",$28.84,$57.68,$63.45
12235,SO45289,2018-02-09,351,99,285,5,"2","$2,024.99","$4,049.98","$3,796.19"
12236,SO45289,2018-02-09,300,99,285,5,"2",$809.76,"$1,619.52","$1,398.19"
12237,SO45289,2018-02-09,218,99,285,5,"2",$5.7,$11.4,$6.79
12238,SO45289,2018-02-09,293,99,285,5,"2",$722.59,"$1,445.18","$1,247.68"
12239,SO45300,2018-02-14,215,278,285,5,"2",$20.19,$40.38,$24.06
12240,SO45300,2018-02-14,220,278,285,5,"2",$20.19,$40.38,$24.06
12241,SO45300,2018-02-14,292,278,285,5,"2",$818.7,"$1,637.4","$1,413.62"
12242,SO45300,2018-02-14,349,278,285,5,"2","$2,024.99","$4,049.98","$3,796.19"
12243,SO45300,2018-02-14,296,278,285,5,"2",$714.7,"$1,429.4","$1,234.06"
12244,SO45300,2018-02-14,344,278,285,5,"2","$2,039.99","$4,079.98","$3,824.31"
12245,SO45300,2018-02-14,347,278,285,5,"2","$2,039.99","$4,079.98","$3,824.31"
12246,SO45327,2018-02-21,349,422,285,5,"2","$2,024.99","$4,049.98","$3,796.19"
12247,SO45327,2018-02-21,348,422,285,5,"2","$2,024.99","$4,049.98","$3,796.19"
12248,SO45327,2018-02-21,218,422,285,5,"2",$5.7,$11.4,$6.79
12249,SO45330,2018-02-22,232,63,285,5,"2",$28.84,$57.68,$63.45
12250,SO45330,2018-02-22,218,63,285,5,"2",$5.7,$11.4,$6.79
12251,SO45331,2018-02-22,311,612,285,5,"2","$2,146.96","$4,293.92","$4,342.59"
12252,SO45337,2018-02-24,285,45,285,5,"2",$178.58,$357.16,$352.4
12253,SO45540,2018-03-11,349,567,285,5,"2","$2,024.99","$4,049.98","$3,796.19"
12254,SO45543,2018-03-12,272,675,285,5,"2",$183.94,$367.88,$362.97
12255,SO45543,2018-03-12,264,675,285,5,"2",$183.94,$367.88,$362.97
12256,SO45563,2018-03-21,293,369,285,5,"2",$722.59,"$1,445.18","$1,247.68"
12257,SO45574,2018-03-27,350,602,285,5,"2","$2,024.99","$4,049.98","$3,796.19"
12258,SO45574,2018-03-27,218,602,285,5,"2",$5.7,$11.4,$6.79
12259,SO45574,2018-03-27,345,602,285,5,"2","$2,039.99","$4,079.98","$3,824.31"
12260,SO45574,2018-03-27,293,602,285,5,"2",$722.59,"$1,445.18","$1,247.68"
12261,SO45576,2018-03-29,220,279,285,5,"2",$20.19,$40.38,$24.06
12262,SO45576,2018-03-29,349,279,285,5,"2","$2,024.99","$4,049.98","$3,796.19"
12263,SO45576,2018-03-29,344,279,285,5,"2","$2,039.99","$4,079.98","$3,824.31"
12264,SO45577,2018-03-29,311,170,285,5,"2","$2,146.96","$4,293.92","$4,342.59"
12265,SO45579,2018-03-31,347,585,285,5,"2","$2,039.99","$4,079.98","$3,824.31"
12266,SO45801,2018-04-17,350,27,285,5,"2","$2,024.99","$4,049.98","$3,796.19"
12267,SO45801,2018-04-17,300,27,285,5,"2",$809.76,"$1,619.52","$1,398.19"
12268,SO45801,2018-04-17,346,27,285,5,"2","$2,039.99","$4,079.98","$3,824.31"
12269,SO45801,2018-04-17,351,27,285,5,"2","$2,024.99","$4,049.98","$3,796.19"
12270,SO45802,2018-04-17,212,423,285,5,"2",$20.19,$40.38,$24.06
12271,SO45802,2018-04-17,272,423,285,5,"2",$183.94,$367.88,$362.97
12272,SO45802,2018-04-17,316,423,285,5,"2",$874.79,"$1,749.58","$1,769.42"
12273,SO45805,2018-04-22,285,549,285,5,"2",$178.58,$357.16,$352.4
12274,SO45805,2018-04-22,270,549,285,5,"2",$183.94,$367.88,$362.97
12275,SO45805,2018-04-22,262,549,285,5,"2",$183.94,$367.88,$362.97
12276,SO45805,2018-04-22,314,549,285,5,"2","$2,146.96","$4,293.92","$4,342.59"
12277,SO45805,2018-04-22,310,549,285,5,"2","$2,146.96","$4,293.92","$4,342.59"
12278,SO45815,2018-04-30,346,315,285,5,"2","$2,039.99","$4,079.98","$3,824.31"
12279,SO45815,2018-04-30,349,315,285,5,"2","$2,024.99","$4,049.98","$3,796.19"
12280,SO45815,2018-04-30,296,315,285,5,"2",$714.7,"$1,429.4","$1,234.06"
12281,SO45815,2018-04-30,350,315,285,5,"2","$2,024.99","$4,049.98","$3,796.19"
12282,SO45815,2018-04-30,235,315,285,5,"2",$28.84,$57.68,$63.45
12283,SO46045,2018-05-10,264,584,285,5,"2",$183.94,$367.88,$362.97
12284,SO46045,2018-05-10,253,584,285,5,"2",$178.58,$357.16,$352.4
12285,SO46045,2018-05-10,315,584,285,5,"2",$874.79,"$1,749.58","$1,769.42"
12286,SO46045,2018-05-10,220,584,285,5,"2",$20.19,$40.38,$24.06
12287,SO46045,2018-05-10,232,584,285,5,"2",$28.84,$57.68,$63.45
12288,SO46045,2018-05-10,310,584,285,5,"2","$2,146.96","$4,293.92","$4,342.59"
12289,SO46047,2018-05-12,350,99,285,5,"2","$2,024.99","$4,049.98","$3,796.19"
12290,SO46047,2018-05-12,288,99,285,5,"2",$722.59,"$1,445.18","$1,247.68"
12291,SO46056,2018-05-15,350,278,285,5,"2","$2,024.99","$4,049.98","$3,796.19"
12292,SO46056,2018-05-15,351,278,285,5,"2","$2,024.99","$4,049.98","$3,796.19"
12293,SO46056,2018-05-15,296,278,285,5,"2",$714.7,"$1,429.4","$1,234.06"
12294,SO46056,2018-05-15,232,278,285,5,"2",$28.84,$57.68,$63.45
12295,SO46088,2018-05-25,347,422,285,5,"2","$2,039.99","$4,079.98","$3,824.31"
12296,SO46088,2018-05-25,232,422,285,5,"2",$28.84,$57.68,$63.45
12297,SO46088,2018-05-25,345,422,285,5,"2","$2,039.99","$4,079.98","$3,824.31"
12298,SO46088,2018-05-25,344,422,285,5,"2","$2,039.99","$4,079.98","$3,824.31"
12299,SO46091,2018-05-26,272,612,285,5,"2",$183.94,$367.88,$362.97
12300,SO46091,2018-05-26,318,612,285,5,"2",$874.79,"$1,749.58","$1,769.42"
12301,SO46099,2018-05-29,223,45,285,5,"2",$5.19,$10.38,$11.41
12302,SO46099,2018-05-29,262,45,285,5,"2",$183.94,$367.88,$362.97
12303,SO46099,2018-05-29,315,45,285,5,"2",$874.79,"$1,749.58","$1,769.42"
12304,SO46099,2018-05-29,264,45,285,5,"2",$183.94,$367.88,$362.97
12305,SO46099,2018-05-29,212,45,285,5,"2",$20.19,$40.38,$24.06
12306,SO46345,2018-06-10,346,567,285,5,"2",$850,"$1,700","$3,824.31"
12307,SO46345,2018-06-10,351,567,285,5,"2",$843.75,"$1,687.5","$3,796.19"
12308,SO46345,2018-06-10,292,567,285,5,"2",$818.7,"$1,637.4","$1,413.62"
12309,SO46345,2018-06-10,350,567,285,5,"2",$843.75,"$1,687.5","$3,796.19"
12310,SO46350,2018-06-12,315,386,285,5,"2",$874.79,"$1,749.58","$1,769.42"
12311,SO46361,2018-06-17,319,525,285,5,"2",$874.79,"$1,749.58","$1,769.42"
12312,SO46365,2018-06-19,348,368,285,5,"2",$843.75,"$1,687.5","$3,796.19"
12313,SO46365,2018-06-19,351,368,285,5,"2",$843.75,"$1,687.5","$3,796.19"
12314,SO46373,2018-06-22,299,369,285,5,"2",$809.76,"$1,619.52","$1,398.19"
12315,SO46383,2018-06-25,344,602,285,5,"2",$850,"$1,700","$3,824.31"
12316,SO46383,2018-06-25,300,602,285,5,"2",$809.76,"$1,619.52","$1,398.19"
12317,SO46383,2018-06-25,304,602,285,5,"2",$714.7,"$1,429.4","$1,234.06"
12318,SO46383,2018-06-25,293,602,285,5,"2",$722.59,"$1,445.18","$1,247.68"
12319,SO46383,2018-06-25,347,602,285,5,"2",$850,"$1,700","$3,824.31"
12320,SO46383,2018-06-25,351,602,285,5,"2",$843.75,"$1,687.5","$3,796.19"
12321,SO46384,2018-06-26,307,279,285,5,"2",$722.59,"$1,445.18","$1,247.68"
12322,SO46384,2018-06-26,346,279,285,5,"2",$850,"$1,700","$3,824.31"
12323,SO46384,2018-06-26,348,279,285,5,"2",$843.75,"$1,687.5","$3,796.19"
12324,SO46384,2018-06-26,235,279,285,5,"2",$28.84,$57.68,$63.45
12325,SO46384,2018-06-26,349,279,285,5,"2",$843.75,"$1,687.5","$3,796.19"
12326,SO46387,2018-06-29,312,170,285,5,"2","$2,146.96","$4,293.92","$4,342.59"
12327,SO46387,2018-06-29,270,170,285,5,"2",$183.94,$367.88,$362.97
12328,SO46387,2018-06-29,318,170,285,5,"2",$874.79,"$1,749.58","$1,769.42"
12329,SO46387,2018-06-29,313,170,285,5,"2","$2,146.96","$4,293.92","$4,342.59"
12330,SO46387,2018-06-29,310,170,285,5,"2","$2,146.96","$4,293.92","$4,342.59"
12331,SO46387,2018-06-29,253,170,285,5,"2",$178.58,$357.16,$352.4
12332,SO46387,2018-06-29,262,170,285,5,"2",$183.94,$367.88,$362.97
12333,SO46387,2018-06-29,275,170,285,5,"2",$356.9,$713.8,$704.28
12334,SO46388,2018-06-29,223,26,285,5,"2",$5.19,$10.38,$11.41
12335,SO46389,2018-06-29,346,585,285,5,"2",$850,"$1,700","$3,824.31"
12336,SO46654,2018-07-20,422,404,285,5,"2",$67.54,$135.08,$99.96
12337,SO46654,2018-07-20,216,404,285,5,"2",$16.82,$33.64,$27.76
12338,SO46654,2018-07-20,456,404,285,5,"2",$44.99,$89.98,$61.87
12339,SO46654,2018-07-20,221,404,285,5,"2",$16.82,$33.64,$27.76
12340,SO46654,2018-07-20,415,404,285,5,"2",$198.04,$396.08,$293.09
12341,SO46665,2018-07-25,286,387,285,5,"2",$183.94,$367.88,$340.29
12342,SO46673,2018-07-28,411,315,285,5,"2",$125.42,$250.84,$185.61
12343,SO46673,2018-07-28,297,315,285,5,"2",$736.15,"$1,472.3","$1,307.39"
12344,SO46673,2018-07-28,397,315,285,5,"2",$24.29,$48.58,$35.96
12345,SO46673,2018-07-28,459,315,285,5,"2",$53.99,$107.98,$74.24
12346,SO46673,2018-07-28,448,315,285,5,"2",$11.99,$23.98,$16.49
12347,SO46673,2018-07-28,410,315,285,5,"2",$36.45,$72.9,$53.94
12348,SO46673,2018-07-28,352,315,285,5,"2","$1,242.85","$2,485.7","$2,235.71"
12349,SO46673,2018-07-28,421,315,285,5,"2",$196.33,$392.66,$290.57
12350,SO46673,2018-07-28,419,315,285,5,"2",$52.65,$105.3,$77.92
12351,SO46943,2018-08-03,414,531,285,5,"2",$149.03,$298.06,$220.57
12352,SO46962,2018-08-08,352,99,285,5,"2","$1,242.85","$2,485.7","$2,235.71"
12353,SO46971,2018-08-10,354,207,285,5,"2","$1,242.85","$2,485.7","$2,235.71"
12354,SO46971,2018-08-10,356,207,285,5,"2","$1,242.85","$2,485.7","$2,235.71"
12355,SO46971,2018-08-10,399,207,285,5,"2",$33.77,$67.54,$49.99
12356,SO46991,2018-08-16,233,513,285,5,"2",$28.84,$57.68,$58.16
12357,SO46991,2018-08-16,421,513,285,5,"2",$196.33,$392.66,$290.57
12358,SO46991,2018-08-16,216,513,285,5,"2",$20.19,$40.38,$27.76
12359,SO46991,2018-08-16,356,513,285,5,"2","$1,242.85","$2,485.7","$2,235.71"
12360,SO46991,2018-08-16,410,513,285,5,"2",$36.45,$72.9,$53.94
12361,SO46991,2018-08-16,456,513,285,5,"2",$44.99,$89.98,$61.87
12362,SO46991,2018-08-16,428,513,285,5,"2",$209.26,$418.52,$371.64
12363,SO46996,2018-08-16,435,512,285,5,"2",$324.45,$648.9,$600.24
12364,SO46996,2018-08-16,381,512,285,5,"2",$600.26,"$1,200.52","$1,211.3"
12365,SO46996,2018-08-16,373,512,285,5,"2","$1,308.94","$2,617.88","$2,641.37"
12366,SO46996,2018-08-16,403,512,285,5,"2",$24.29,$48.58,$35.96
12367,SO46996,2018-08-16,439,512,285,5,"2",$780.82,"$1,561.64","$1,444.51"
12368,SO46996,2018-08-16,242,512,285,5,"2",$780.82,"$1,561.64","$1,444.51"
12369,SO46996,2018-08-16,407,512,285,5,"2",$65.6,$131.2,$97.09
12370,SO46996,2018-08-16,422,512,285,5,"2",$67.54,$135.08,$99.96
12371,SO46996,2018-08-16,414,512,285,5,"2",$149.03,$298.06,$220.57
12372,SO46996,2018-08-16,254,512,285,5,"2",$183.94,$367.88,$340.29
12373,SO46996,2018-08-16,263,512,285,5,"2",$202.33,$404.66,$374.31
12374,SO46996,2018-08-16,389,512,285,5,"2",$600.26,"$1,200.52","$1,211.3"
12375,SO47026,2018-08-23,419,476,285,5,"2",$52.65,$105.3,$77.92
12376,SO47026,2018-08-23,409,476,285,5,"2",$209.26,$418.52,$371.64
12377,SO47026,2018-08-23,364,476,285,5,"2",$647.99,"$1,295.98","$1,196.87"
12378,SO47026,2018-08-23,468,476,285,5,"2",$22.79,$45.58,$31.34
12379,SO47026,2018-08-23,308,476,285,5,"2",$744.27,"$1,488.54","$1,321.83"
12380,SO47026,2018-08-23,358,476,285,5,"2","$1,229.46","$2,458.92","$2,211.62"
12381,SO47026,2018-08-23,428,476,285,5,"2",$209.26,$418.52,$371.64
12382,SO47026,2018-08-23,411,476,285,5,"2",$125.42,$250.84,$185.61
12383,SO47040,2018-08-25,419,422,285,5,"2",$52.65,$105.3,$77.92
12384,SO47040,2018-08-25,233,422,285,5,"2",$28.84,$57.68,$58.16
12385,SO47040,2018-08-25,460,422,285,5,"2",$53.99,$107.98,$74.24
12386,SO47046,2018-08-26,239,612,285,5,"2",$780.82,"$1,561.64","$1,444.51"
12387,SO47046,2018-08-26,423,612,285,5,"2",$165.23,$330.46,$244.54
12388,SO47053,2018-08-27,385,45,285,5,"2",$600.26,"$1,200.52","$1,211.3"
12389,SO47053,2018-08-27,441,45,285,5,"2",$780.82,"$1,561.64","$1,444.51"
12390,SO47053,2018-08-27,370,45,285,5,"2","$1,466.01","$2,932.02","$3,037.57"
12391,SO47053,2018-08-27,423,45,285,5,"2",$165.23,$330.46,$244.54
12392,SO47053,2018-08-27,429,45,285,5,"2",$324.45,$648.9,$600.24
12393,SO47067,2018-08-30,415,135,285,5,"2",$198.04,$396.08,$293.09
12394,SO47067,2018-08-30,263,135,285,5,"2",$202.33,$404.66,$374.31
12395,SO47067,2018-08-30,422,135,285,5,"2",$67.54,$135.08,$99.96
12396,SO47067,2018-08-30,271,135,285,5,"2",$202.33,$404.66,$374.31
12397,SO47406,2018-09-15,439,651,285,5,"2",$780.82,"$1,561.64","$1,444.51"
12398,SO47424,2018-09-19,421,368,285,5,"2",$196.33,$392.66,$290.57
12399,SO47424,2018-09-19,399,368,285,5,"2",$33.77,$67.54,$49.99
12400,SO47424,2018-09-19,360,368,285,5,"2","$1,229.46","$2,458.92","$2,211.62"
12401,SO47424,2018-09-19,428,368,285,5,"2",$209.26,$418.52,$371.64
12402,SO47449,2018-09-27,469,652,285,5,"2",$22.79,$45.58,$31.34
12403,SO47449,2018-09-27,421,652,285,5,"2",$196.33,$392.66,$290.57
12404,SO47449,2018-09-27,356,652,285,5,"2","$1,242.85","$2,485.7","$2,235.71"
12405,SO47454,2018-09-29,427,585,285,5,"2",$209.26,$418.52,$371.64
12406,SO47454,2018-09-29,412,585,285,5,"2",$180.13,$360.26,$266.59
12407,SO47454,2018-09-29,458,585,285,5,"2",$44.99,$89.98,$61.87
12408,SO47454,2018-09-29,308,585,285,5,"2",$744.27,"$1,488.54","$1,321.83"
12409,SO47454,2018-09-29,297,585,285,5,"2",$736.15,"$1,472.3","$1,307.39"
12410,SO47454,2018-09-29,420,585,285,5,"2",$141.62,$283.24,$209.59
12411,SO47454,2018-09-29,362,585,285,5,"2","$1,229.46","$2,458.92","$2,211.62"
12412,SO47454,2018-09-29,447,585,285,5,"2",$15,$30,$20.63
12413,SO47454,2018-09-29,401,585,285,5,"2",$65.6,$131.2,$97.09
12414,SO47454,2018-09-29,410,585,285,5,"2",$36.45,$72.9,$53.94
12415,SO47455,2018-09-29,286,170,285,5,"2",$183.94,$367.88,$340.29
12416,SO47455,2018-09-29,415,170,285,5,"2",$198.04,$396.08,$293.09
12417,SO47455,2018-09-29,423,170,285,5,"2",$165.23,$330.46,$244.54
12418,SO47457,2018-09-29,354,98,285,5,"2","$1,242.85","$2,485.7","$2,235.71"
12419,SO47457,2018-09-29,469,98,285,5,"2",$22.79,$45.58,$31.34
12420,SO47457,2018-09-29,420,98,285,5,"2",$141.62,$283.24,$209.59
